Product Id,Product Type,Product,Type,Market Size,Market,State,Budget Sales,Budget Profit,Cogs,Profit,Sales,Total Expenses,Date,Country
2,Coffee,Columbian,Regular,Small Market,Central,Missouri,170,70,79,52,189,63,10/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,Central,Missouri,130,70,65,52,151,42,10/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,Central,Ohio,30,30,21,24,56,16,10/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Major Market,Central,Ohio,40,30,27,30,70,19,10/1/2011,USA
11,Tea,Darjeeling,Regular,Major Market,Central,Ohio,140,60,82,96,218,58,10/1/2011,USA
12,Tea,Earl Grey,Regular,Major Market,Central,Ohio,150,80,91,113,232,51,10/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Major Market,Central,Ohio,470,190,161,137,343,69,10/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Major Market,Central,Ohio,170,70,54,18,128,54,10/1/2011,USA
1,Coffee,Amaretto,Regular,Major Market,Central,Ohio,110,60,52,39,131,45,10/1/2011,USA
2,Coffee,Columbian,Regular,Major Market,Central,Ohio,100,60,43,42,114,36,10/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Major Market,Central,Ohio,110,30,51,-7,130,76,10/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,Central,Wisconsin,120,80,60,85,169,42,10/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,Central,Wisconsin,90,60,48,67,126,25,10/1/2011,USA
11,Tea,Darjeeling,Regular,Small Market,Central,Wisconsin,70,40,46,45,120,37,10/1/2011,USA
12,Tea,Earl Grey,Regular,Small Market,Central,Wisconsin,90,0,60,0,153,84,10/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,Central,Wisconsin,250,120,80,71,185,46,10/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,Central,Wisconsin,70,50,22,15,54,19,10/1/2011,USA
1,Coffee,Amaretto,Regular,Small Market,Central,Wisconsin,120,50,56,22,134,55,10/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,Central,Wisconsin,230,60,96,27,245,116,10/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,Central,Wisconsin,200,100,86,91,215,55,10/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,East,Connecticut,90,30,79,50,189,64,10/1/2011,USA
10,Herbal Tea,Mint,Decaf,Small Market,East,Connecticut,80,50,65,52,151,42,10/1/2011,USA
11,Tea,Darjeeling,Regular,Small Market,East,Connecticut,100,50,40,53,106,23,10/1/2011,USA
13,Tea,Green Tea,Regular,Small Market,East,Connecticut,60,40,24,27,64,18,10/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,East,Connecticut,130,40,60,1,153,83,10/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,East,Connecticut,90,50,47,31,118,43,10/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,East,Connecticut,260,130,125,171,334,73,10/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,East,Florida,20,20,22,15,54,19,10/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Major Market,East,Florida,60,20,56,24,134,54,10/1/2011,USA
10,Herbal Tea,Mint,Decaf,Major Market,East,Florida,90,40,80,71,185,46,10/1/2011,USA
11,Tea,Darjeeling,Regular,Major Market,East,Florida,100,50,38,52,100,21,10/1/2011,USA
13,Tea,Green Tea,Regular,Major Market,East,Florida,120,60,48,68,126,24,10/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Major Market,East,Florida,210,50,96,27,245,116,10/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Major Market,East,Florida,180,90,86,89,215,56,10/1/2011,USA
2,Coffee,Columbian,Regular,Major Market,East,Florida,170,90,82,95,218,59,10/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Major Market,East,Florida,180,90,91,113,232,51,10/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Major Market,East,Massachusetts,60,20,54,19,128,53,10/1/2011,USA
11,Tea,Darjeeling,Regular,Major Market,East,Massachusetts,70,50,27,30,70,19,10/1/2011,USA
13,Tea,Green Tea,Regular,Major Market,East,Massachusetts,50,30,21,22,56,17,10/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Major Market,East,Massachusetts,100,30,51,-16,124,76,10/1/2011,USA
7,Espresso,Regular Espresso,Regular,Major Market,East,Massachusetts,300,120,161,137,343,69,10/1/2011,USA
2,Coffee,Columbian,Regular,Major Market,East,Massachusetts,400,330,72,516,505,54,10/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,East,New Hampshire,40,20,34,-4,82,46,10/1/2011,USA
11,Tea,Darjeeling,Regular,Small Market,East,New Hampshire,50,30,21,21,55,17,10/1/2011,USA
13,Tea,Green Tea,Regular,Small Market,East,New Hampshire,40,40,0,47,46,11,10/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,East,New Hampshire,90,30,45,-10,116,71,10/1/2011,USA
7,Espresso,Regular Espresso,Regular,Small Market,East,New Hampshire,40,10,25,-18,60,43,10/1/2011,USA
1,Coffee,Amaretto,Regular,Small Market,East,New Hampshire,90,60,49,49,128,38,10/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,East,New Hampshire,90,50,45,36,121,45,10/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Major Market,East,New York,290,70,255,191,547,129,10/1/2011,USA
10,Herbal Tea,Mint,Decaf,Major Market,East,New York,80,-100,239,-252,175,95,10/1/2011,USA
11,Tea,Darjeeling,Regular,Major Market,East,New York,280,140,108,171,282,42,10/1/2011,USA
12,Tea,Earl Grey,Regular,Major Market,East,New York,320,160,123,199,322,45,10/1/2011,USA
13,Tea,Green Tea,Regular,Major Market,East,New York,200,100,76,116,199,33,10/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Major Market,East,New York,50,-170,125,-300,74,146,10/1/2011,USA
7,Espresso,Regular Espresso,Regular,Major Market,East,New York,720,450,239,646,815,91,10/1/2011,USA
2,Coffee,Columbian,Regular,Major Market,East,New York,540,230,260,367,693,143,10/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,South,Louisiana,210,110,103,129,251,46,10/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,South,Louisiana,150,60,79,50,189,64,10/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,South,Louisiana,160,80,48,70,127,24,10/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,Louisiana,160,80,48,67,126,25,10/1/2011,USA
4,Espresso,Caffe Latte,Regular,Small Market,South,Louisiana,90,10,60,1,153,83,10/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,South,Louisiana,100,70,60,86,169,41,10/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,South,Louisiana,60,40,46,45,120,37,10/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,South,New Mexico,40,30,21,21,55,17,10/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,South,New Mexico,50,30,31,9,72,31,10/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,South,New Mexico,160,80,45,34,121,46,10/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,New Mexico,150,10,86,-39,116,49,10/1/2011,USA
4,Espresso,Caffe Latte,Regular,Small Market,South,New Mexico,30,10,25,-18,60,43,10/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,South,New Mexico,60,10,45,-9,116,70,10/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,South,New Mexico,50,20,39,21,98,39,10/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,South,Oklahoma,110,50,56,24,134,54,10/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,South,Oklahoma,200,40,96,25,245,117,10/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,South,Oklahoma,290,140,90,110,218,41,10/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,Oklahoma,90,60,27,31,70,18,10/1/2011,USA
4,Espresso,Caffe Latte,Regular,Small Market,South,Oklahoma,130,70,91,113,232,51,10/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,South,Oklahoma,30,30,21,22,56,17,10/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,South,Oklahoma,130,60,82,96,218,58,10/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,South,Texas,110,70,52,39,131,45,10/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Major Market,South,Texas,90,50,43,42,114,36,10/1/2011,USA
2,Coffee,Columbian,Regular,Major Market,South,Texas,770,340,239,275,554,96,10/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Major Market,South,Texas,130,80,39,39,96,25,10/1/2011,USA
4,Espresso,Caffe Latte,Regular,Major Market,South,Texas,110,50,72,82,194,55,10/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Major Market,South,Texas,190,100,123,197,322,46,10/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Major Market,South,Texas,120,80,76,116,199,33,10/1/2011,USA
11,Tea,Darjeeling,Regular,Small Market,West,Utah,50,20,45,-9,116,70,10/1/2011,USA
12,Tea,Earl Grey,Regular,Small Market,West,Utah,40,20,39,21,98,39,10/1/2011,USA
13,Tea,Green Tea,Regular,Small Market,West,Utah,20,10,25,-18,60,43,10/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Utah,90,60,49,49,128,38,10/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,West,Utah,90,60,45,34,121,46,10/1/2011,USA
10,Herbal Tea,Mint,Decaf,Small Market,West,Utah,80,0,86,-40,116,50,10/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,West,Utah,210,110,103,129,251,46,10/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Utah,80,60,40,55,106,22,10/1/2011,USA
1,Coffee,Amaretto,Regular,Small Market,West,Utah,200,90,65,53,151,41,10/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,West,Utah,150,80,47,33,118,42,10/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Utah,260,120,79,50,189,64,10/1/2011,USA
4,Espresso,Caffe Latte,Regular,Small Market,West,Utah,60,40,32,42,84,19,10/1/2011,USA
11,Tea,Darjeeling,Regular,Major Market,West,California,140,80,123,199,322,45,10/1/2011,USA
12,Tea,Earl Grey,Regular,Major Market,West,California,80,50,76,117,199,32,10/1/2011,USA
13,Tea,Green Tea,Regular,Major Market,West,California,80,50,72,83,194,54,10/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,West,California,210,120,108,171,282,42,10/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Major Market,West,California,410,170,239,276,554,95,10/1/2011,USA
10,Herbal Tea,Mint,Decaf,Major Market,West,California,60,40,39,39,96,25,10/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Major Market,West,California,270,50,125,40,318,146,10/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Major Market,West,California,550,240,257,334,637,116,10/1/2011,USA
1,Coffee,Amaretto,Regular,Major Market,West,California,150,-60,122,-110,116,61,10/1/2011,USA
2,Coffee,Columbian,Regular,Major Market,West,California,960,470,260,367,693,143,10/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Major Market,West,California,190,-100,154,-174,139,93,10/1/2011,USA
4,Espresso,Caffe Latte,Regular,Major Market,West,California,430,160,239,221,509,90,10/1/2011,USA
11,Tea,Darjeeling,Regular,Small Market,West,Nevada,290,130,257,332,637,117,10/1/2011,USA
12,Tea,Earl Grey,Regular,Small Market,West,Nevada,230,80,239,221,509,90,10/1/2011,USA
13,Tea,Green Tea,Regular,Small Market,West,Nevada,0,-170,255,-539,22,129,10/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Nevada,240,60,125,39,318,147,10/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,West,Nevada,290,120,154,178,391,93,10/1/2011,USA
10,Herbal Tea,Mint,Decaf,Small Market,West,Nevada,240,130,122,169,318,62,10/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,West,Nevada,30,20,21,21,55,17,10/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Nevada,40,30,23,25,62,18,10/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,West,Nevada,100,30,34,-3,82,45,10/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Nevada,90,50,31,10,72,30,10/1/2011,USA
4,Espresso,Caffe Latte,Regular,Small Market,West,Nevada,30,30,0,47,46,11,10/1/2011,USA
11,Tea,Darjeeling,Regular,Small Market,West,Oregon,20,20,21,24,56,16,10/1/2011,USA
12,Tea,Earl Grey,Regular,Small Market,West,Oregon,90,50,82,95,218,59,10/1/2011,USA
13,Tea,Green Tea,Regular,Small Market,West,Oregon,100,50,91,113,232,51,10/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Oregon,40,30,25,25,65,19,10/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,West,Oregon,160,90,90,108,218,42,10/1/2011,USA
4,Espresso,Caffe Latte,Regular,Small Market,West,Oregon,100,40,54,18,128,54,10/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,West,Oregon,100,60,52,40,131,44,10/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Oregon,290,110,161,135,343,70,10/1/2011,USA
1,Coffee,Amaretto,Regular,Small Market,West,Oregon,170,50,51,-7,130,76,10/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,West,Oregon,210,90,60,31,153,63,10/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Oregon,150,80,43,43,114,35,10/1/2011,USA
11,Tea,Darjeeling,Regular,Small Market,West,Washington,70,40,60,85,169,42,10/1/2011,USA
12,Tea,Earl Grey,Regular,Small Market,West,Washington,50,30,46,46,120,36,10/1/2011,USA
13,Tea,Green Tea,Regular,Small Market,West,Washington,60,10,60,0,153,84,10/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Washington,250,130,125,171,334,73,10/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,West,Washington,90,60,48,70,127,24,10/1/2011,USA
4,Espresso,Caffe Latte,Regular,Small Market,West,Washington,30,20,22,15,54,19,10/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,West,Washington,110,50,56,24,134,54,10/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Washington,150,80,80,71,185,46,10/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,West,Washington,230,110,68,83,178,43,10/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Washington,330,100,96,25,245,117,10/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,Central,Colorado,330,100,181,159,387,75,11/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Major Market,Central,Colorado,110,10,52,-6,133,77,11/1/2011,USA
10,Herbal Tea,Mint,Decaf,Major Market,Central,Colorado,120,40,59,47,147,47,11/1/2011,USA
11,Tea,Darjeeling,Regular,Major Market,Central,Colorado,100,20,55,22,132,54,11/1/2011,USA
12,Tea,Earl Grey,Regular,Major Market,Central,Colorado,100,30,57,43,133,39,11/1/2011,USA
13,Tea,Green Tea,Regular,Major Market,Central,Colorado,160,60,88,104,213,42,11/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Major Market,Central,Colorado,150,70,50,71,131,25,11/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Major Market,Central,Colorado,240,100,75,86,201,56,11/1/2011,USA
1,Coffee,Amaretto,Regular,Major Market,Central,Colorado,280,130,118,190,309,44,11/1/2011,USA
2,Coffee,Columbian,Regular,Major Market,Central,Colorado,90,40,40,40,98,25,11/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Major Market,Central,Colorado,190,80,81,125,211,33,11/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,Central,Illinois,260,110,118,188,309,45,11/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Major Market,Central,Illinois,80,30,40,40,98,25,11/1/2011,USA
10,Herbal Tea,Mint,Decaf,Major Market,Central,Illinois,180,80,81,125,211,33,11/1/2011,USA
11,Tea,Darjeeling,Regular,Major Market,Central,Illinois,100,40,50,71,131,25,11/1/2011,USA
12,Tea,Earl Grey,Regular,Major Market,Central,Illinois,150,50,75,88,201,55,11/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Major Market,Central,Illinois,680,290,228,291,567,108,11/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Major Market,Central,Illinois,540,200,211,191,451,83,11/1/2011,USA
2,Coffee,Columbian,Regular,Major Market,Central,Illinois,400,140,173,206,439,100,11/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Major Market,Central,Illinois,270,110,113,157,296,59,11/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,Central,Iowa,490,180,228,291,567,108,11/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,Central,Iowa,250,100,113,159,296,58,11/1/2011,USA
11,Tea,Darjeeling,Regular,Small Market,Central,Iowa,350,110,211,191,451,83,11/1/2011,USA
12,Tea,Earl Grey,Regular,Small Market,Central,Iowa,450,130,245,257,581,127,11/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,Central,Iowa,70,40,22,24,60,18,11/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,Central,Iowa,50,40,0,46,46,12,11/1/2011,USA
1,Coffee,Amaretto,Regular,Small Market,Central,Iowa,30,10,15,12,42,16,11/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,Central,Iowa,60,20,29,7,68,30,11/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,Central,Iowa,20,10,10,-4,25,16,11/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,Central,Missouri,90,0,44,-12,113,70,11/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,Central,Missouri,110,0,82,-13,130,49,11/1/2011,USA
11,Tea,Darjeeling,Regular,Small Market,Central,Missouri,60,10,35,13,87,38,11/1/2011,USA
12,Tea,Earl Grey,Regular,Small Market,Central,Missouri,60,0,34,-4,81,45,11/1/2011,USA
13,Tea,Green Tea,Regular,Small Market,Central,Missouri,60,0,33,-6,79,45,11/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,Central,Missouri,160,80,54,76,141,27,11/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,Central,Missouri,100,50,33,40,86,21,11/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,Central,Missouri,180,40,82,56,196,64,11/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,Central,Missouri,140,40,69,56,160,43,11/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,Central,Ohio,70,30,32,43,85,19,11/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Major Market,Central,Ohio,80,40,36,45,94,22,11/1/2011,USA
11,Tea,Darjeeling,Regular,Major Market,Central,Ohio,160,60,78,92,210,57,11/1/2011,USA
12,Tea,Earl Grey,Regular,Major Market,Central,Ohio,200,70,102,132,261,54,11/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Major Market,Central,Ohio,460,170,181,159,387,75,11/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Major Market,Central,Ohio,150,40,55,24,132,53,11/1/2011,USA
1,Coffee,Amaretto,Regular,Major Market,Central,Ohio,130,50,59,49,147,46,11/1/2011,USA
2,Coffee,Columbian,Regular,Major Market,Central,Ohio,110,40,46,47,121,36,11/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Major Market,Central,Ohio,120,10,52,-4,133,76,11/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,Central,Wisconsin,130,50,53,71,150,40,11/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,Central,Wisconsin,70,40,31,40,83,20,11/1/2011,USA
11,Tea,Darjeeling,Regular,Small Market,Central,Wisconsin,90,20,49,49,128,38,11/1/2011,USA
12,Tea,Earl Grey,Regular,Small Market,Central,Wisconsin,120,0,61,3,157,84,11/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,Central,Wisconsin,200,70,75,67,175,44,11/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,Central,Wisconsin,60,30,22,16,55,19,11/1/2011,USA
1,Coffee,Amaretto,Regular,Small Market,Central,Wisconsin,110,20,54,21,129,53,11/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,Central,Wisconsin,220,30,94,24,239,114,11/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,Central,Wisconsin,170,60,77,76,192,52,11/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,East,Connecticut,130,30,82,56,196,64,11/1/2011,USA
10,Herbal Tea,Mint,Decaf,Small Market,East,Connecticut,100,30,69,56,160,43,11/1/2011,USA
11,Tea,Darjeeling,Regular,Small Market,East,Connecticut,130,60,54,76,141,27,11/1/2011,USA
13,Tea,Green Tea,Regular,Small Market,East,Connecticut,90,40,36,49,96,21,11/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,East,Connecticut,140,10,61,3,157,84,11/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,East,Connecticut,120,40,53,39,132,45,11/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,East,Connecticut,290,130,130,181,346,73,11/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,East,Florida,30,10,22,16,55,19,11/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Major Market,East,Florida,80,10,54,19,129,54,11/1/2011,USA
10,Herbal Tea,Mint,Decaf,Major Market,East,Florida,110,30,75,65,175,45,11/1/2011,USA
11,Tea,Darjeeling,Regular,Major Market,East,Florida,70,40,28,34,75,19,11/1/2011,USA
13,Tea,Green Tea,Regular,Major Market,East,Florida,80,40,31,42,83,19,11/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Major Market,East,Florida,210,20,94,22,239,115,11/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Major Market,East,Florida,170,60,77,76,192,52,11/1/2011,USA
2,Coffee,Columbian,Regular,Major Market,East,Florida,170,60,78,93,210,56,11/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Major Market,East,Florida,220,90,102,132,261,54,11/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Major Market,East,Massachusetts,90,20,55,22,132,54,11/1/2011,USA
11,Tea,Darjeeling,Regular,Major Market,East,Massachusetts,90,40,36,46,94,21,11/1/2011,USA
13,Tea,Green Tea,Regular,Major Market,East,Massachusetts,80,40,32,43,85,19,11/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Major Market,East,Massachusetts,110,0,52,-12,128,76,11/1/2011,USA
7,Espresso,Regular Espresso,Regular,Major Market,East,Massachusetts,350,120,181,160,387,74,11/1/2011,USA
2,Coffee,Columbian,Regular,Major Market,East,Massachusetts,400,300,75,481,484,55,11/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,East,New Hampshire,50,0,33,-6,79,45,11/1/2011,USA
11,Tea,Darjeeling,Regular,Small Market,East,New Hampshire,40,20,15,12,42,16,11/1/2011,USA
13,Tea,Green Tea,Regular,Small Market,East,New Hampshire,40,30,0,47,46,11,11/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,East,New Hampshire,100,10,44,-12,113,70,11/1/2011,USA
7,Espresso,Regular Espresso,Regular,Small Market,East,New Hampshire,70,0,34,-4,81,45,11/1/2011,USA
1,Coffee,Amaretto,Regular,Small Market,East,New Hampshire,100,40,46,45,120,37,11/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,East,New Hampshire,90,30,43,30,116,46,11/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Major Market,East,New York,420,140,245,303,614,127,11/1/2011,USA
10,Herbal Tea,Mint,Decaf,Major Market,East,New York,110,-120,225,-232,171,91,11/1/2011,USA
11,Tea,Darjeeling,Regular,Major Market,East,New York,200,90,81,125,211,33,11/1/2011,USA
12,Tea,Earl Grey,Regular,Major Market,East,New York,290,130,118,188,309,45,11/1/2011,USA
13,Tea,Green Tea,Regular,Major Market,East,New York,120,50,50,70,131,26,11/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Major Market,East,New York,50,-190,121,-300,65,142,11/1/2011,USA
7,Espresso,Regular Espresso,Regular,Major Market,East,New York,660,390,211,565,719,83,11/1/2011,USA
